0,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,101000,102000,103000,104000,105000,106000,107000,108000,109000,110000,111000,112000,113000,114000,115000,116000,117000,118000,119000,120000,121000,122000,123000,124000,125000,126000,127000,128000,129000,130000,131000,132000,133000,134000,135000,136000,137000,138000,139000,140000,141000,142000,143000,144000,145000,146000,147000,148000,149000,150000,151000,152000,153000,154000,155000,156000,157000,158000,159000,160000,161000,162000,163000,164000,165000,166000,167000,168000,169000,170000,171000,172000,173000,174000,175000,176000,177000,178000,179000,180000,181000,182000,183000,184000,185000,186000,187000,188000,189000,190000,191000,192000,193000,194000,195000,196000,197000,198000,199000,200000,201000,202000,203000,204000,205000,206000,207000,208000,209000,210000,211000,212000,213000,214000,215000,216000,217000,218000,219000,220000,221000,222000,223000,224000,225000,226000,227000,228000,229000,230000,231000,232000,233000,234000,235000,236000,237000,238000,239000,240000,241000,242000,243000,244000,245000,246000,247000,248000,249000,250000,251000,252000,253000,254000,255000,256000,257000,258000,259000,260000,261000,262000,263000,264000,265000,266000,267000,268000,269000,270000,271000,272000,273000,274000,275000,276000,277000,278000,279000,280000,281000,282000,283000,284000,285000,286000,287000,288000,289000,290000,291000,292000,293000,294000,295000,296000,297000,298000,299000,300000,301000,302000,303000,304000,305000,306000,307000,308000,309000,310000,311000,312000,313000,314000,315000,316000,317000,318000,319000,320000,321000,322000,323000,324000,325000,326000,327000,328000,329000,330000,331000,332000,333000,334000,335000,336000,337000,338000,339000,340000,341000,342000,343000,344000,345000,346000,347000,348000,349000,350000,351000,352000,353000,354000,355000,356000,357000,358000,359000,360000,361000,362000,363000,364000,365000,366000,367000,368000,369000,370000
0.,0.0003062187382557122,0.001224499873360213,0.0027537186257512794,0.0048920018936814144,0.007636730547533264,0.010984542637925879,0.014931337513682311,0.01947228084461453,0.024601810542973383,0.03031364357631055,0.03660078366340766,0.04345552984384587,0.05086948591071945,0.05883357069493927,0.06733802918852937,0.07637244449329196,0.08592575058020502,0.09598624584392411,0.10654160743578565,0.11757890635775582,0.12908462329883594,0.14104466519452838,0.15344438248907788,0.16626858707934597,0.17950157091833746,0.1931271252555943,0.20712856049088757,0.2214887266168914,0.23619003422579665,0.2512144760541366,0.26654364903943245,0.2821587768616439,0.2980407329418135,0.31417006386973356,0.33052701323194145,0.34709154581085544,0.3638433721254111,0.3807619732831385,0.3978266261132392,0.41501642854987963,0.43231032523460766,0.44968713330653426,0.4671255683486884,0.48460427045876703,0.5021018304123442,0.5195968158864938,0.5370677977117053,0.5544933761199358,0.5718522069566512,0.5891230278247461,0.6062846841283209,0.6233161549844171,0.6401965789709696,0.6569052796794412,0.6734217910408365,0.6897258823940773,0.7057975832660335,0.7216172078328547,0.7371653790326425,0.7524230522999289,0.7673715388928876,0.7819925287847053,0.7962681130910748,0.81018080600634,0.8237135662214193,0.8368498177972804,0.8495734704683915,0.8618689393512844,0.8737211640340891,0.8851156270236539,0.8960383715276594,0.9064760185499452,0.9164157832781042,0.9258454907432829,0.9347535907329925,0.9431291719386761,0.9509619753206985,0.9582424066743848,0.9649615483817227,0.9711111703343293,0.9766837400143038,0.9816724317206217,0.9860711349297633,0.9898744617803422,0.9930777536725607,0.9956770869744129,0.9976692778276429,0.9990518860475728,0.9998232181120242,0.9999823292356709,0.9995290245272829,0.9984638592284434,0.9967881380334479,0.9945039134912165,0.9916139834911777,0.9881218878362049,0.9840319039067992,0.9793490414218343,0.974079036302276,0.968228343645398,0.9618041298180935,0.9548142636789723,0.947267306939993,0.9391725036794368,0.9305397690190678,0.9213796769793465,0.9117034475275807,0.9015229328348654,0.890850602758656,0.8796995295687537,0.8680833719354084,0.8560163581991549,0.8435132689428769,0.8305894188874399,0.8172606381330731,0.8035432527694772,0.7894540648784049,0.7750103319532121,0.760229745760588,0.7451304106703497,0.729730821479857,0.7140498407601965,0.6981066757518902,0.6819208548384288,0.6655122036264433,0.6489008206618164,0.6321070528114763,0.6151514703410292,0.5980548417187581,0.5808381081768428,0.5635223580609721,0.5461288009997558,0.5286787419255815,0.5111935549787385,0.49369465732676676,0.4762034829311056,0.4587414562931714,0.4413299662120223,0.42399033958575266,0.4067438152887122,0.38961151815653894,0.3726144331108781,0.35577337945547627,0.33910898537513867,0.3226416626687818,0.30639158174753145,0.2903786469284928,0.27462247205445023,0.25914235646936234,0.24395726137907928,0.2290857866262367,0.2145461479077732,0.20035615446298136,0.1865331872594152,0.17309417770337895,0.16005558690107113,0.1474333854957883,0.13524303410588398,0.12349946438744372,0.11221706074487493,0.10140964271180936,0.0910904480239025,0.08127211640426298,0.07196667408137235,0.06318551905845829,0.05493940715236722,0.047238438819032696,0.04009204678168028,0.03350898447692099,0.02749731533288612,0.02206440289253618,0.01721690179424105,0.012960749620680938,0.009301159626049476,0.006242614350469427,0.003788860129441539,0.0019429025050520577,0.0007070025445593479,0.00008267407086951309,0.00007068180829243484,0.0006710404458501739,0.0018830146192847551,0.0037051198117873736,0.006135124172346052,0.00917005124948377,0.012806183637039486,0.01703906752752581,0.021863518167486235,0.027273626208169772,0.03326276494374408,0.039823598428182096,0.04694809046087761,0.05462751442998678,0.0628524640014362,0.0716128646405059,0.08089798595187442,0.09069645482301214,0.10099626935482064,0.11178481356245906,0.12304887282834799,0.13477465008842318,0.14694778273181405,0.15955336019324556,0.1725759422166175,0.18599957776738546,0.19980782457058469,0.2139837692505609,0.22851004804774003,0.24336886808706254,0.25854202917203145,0.27401094607767534,0.28975667131512595,0.3057599183399228,0.3220010851756183,0.33846027842374693,0.355117337630753,0.3719518599820224,0.3889432252927811,0.40607062126524207,0.42331306898106824,0.4406494485979237,0.4580585252186394,0.4755189749013078,0.49300941077844407,0.5105084092532247,0.5279945362407149,0.5454463734219422,0.5628425444786591,0.5801617412766601,0.5973827499655806,0.614484476963212,0.6314459747925011,0.648246467739591,0.6648653773014729,0.6812823473920775,0.6974772692759362,0.7134303061988675,0.729121917685519,0.7445328834740098,0.7596443270583428,0.7744377388097675,0.7888949986487599,0.8029983982398542,0.816730662682138,0.8300749716688484,0.8430149800901416,0.855534838053811,0.8676192102994212,0.8792532949820857,0.8904228418028752,0.9011141694636516,0.9113141824249502,0.9210103869463734,0.9301909063898635,0.9388444957670984,0.9469605555131962,0.9545291444698567,0.9615409920620371,0.9679875096532475,0.9738608010655562,0.9791536722514202,0.9838596401054946,0.9879729404056252,0.9914885348732997,0.9944021173449101,0.9967101190462636,0.998409712963884,0.9994988173077517,0.9999760980612348,0.9998409706150925,0.999093600483549,0.9977349031015593,0.9957665427035152,0.9931909302847669,0.9900112206484547,0.9862313085412702,0.9818558238828778,0.976890126094843,0.971340297536011,0.9652131360523767,0.9585161466505745,0.9512575323051836,0.9434461839111089,0.9350916693933481,0.9262042219874785,0.916794727705224,0.9068747120004511,0.8964563256519306,0.8855523298801522,0.8741760807164233,0.8623415126434048,0.8500631215271086,0.8373559468612771,0.824235553345882,0.8107180118223141,0.7968198795886118,0.782558180118842,0.7679503822114732,0.7530143785922805,0.7377684639979954,0.7222313127675406,0.7064219559683004,0.6903597580854395,0.6740643933028364,0.6575558214046636,0.6408542633271492,0.623980176390459,0.6069542292410366,0.5897972765350971,0.57253033339428,0.5551745496647539,0.5377511840112993,0.5202815778781021,0.5027871293481543,0.485289266933278,0.4678094233268748,0.45036900915156186,0.43298938673383297,0.4156918439378804,0.39849756809062387,0.3814276200298842,0.36450290830749005,0.3477441635789176,0.33117191321082884,0.31480645613761493,0.29866783799773955,0.28277582658033873,0.2671498876121515,0.2518091609144359,0.23677243695908598,0.22205813385265014,0.20768427477645454,0.19366846591046,0.18002787486789282,0.16677920966706547,0.15393869826614337,0.14152206868592557,0.12954452974498581,0.11802075243077176,0.10696485192947978,0.09639037033671752,0.08631026007012807,0.0767368680043013,0.06768192034739406,0.05915650827799222,0.05117107435980382,0.04373539975082425,0.036858592222640894,0.030549075004551757,0.024814576466162967,0.019662120651102327,0.01509801867344427,0.011127860987384452,0.007756510539631682,0.004988096812907487,0.0028260107678453384,0.0012729006894881124,0.00033066894347007583,4.6964585686946654e-7,0.00028270724949764535,0.0011770360486209027,0.0026823606022808285,0.004796837076135474,0.00751787550091326,0.01084214294480146,0.014765567595870699,0.0192833437495362,0.024389937694943787,0.03007909449307449,0.03634384563826244
